GeoAreaName,TimePeriod,Indicator,Value,SDG,Region
Indonesia,2001,Open Defecation Practice (%),49.51,SDG 6,South East Asia
Indonesia,2002,Open Defecation Practice (%),54.06,SDG 6,South East Asia
Indonesia,2003,Open Defecation Practice (%),50.09,SDG 6,South East Asia
Indonesia,2004,Open Defecation Practice (%),52.12,SDG 6,South East Asia
Indonesia,2005,Open Defecation Practice (%),46.2,SDG 6,South East Asia
Indonesia,2006,Open Defecation Practice (%),46.99,SDG 6,South East Asia
Indonesia,2007,Open Defecation Practice (%),48.25,SDG 6,South East Asia
Indonesia,2008,Open Defecation Practice (%),46.52,SDG 6,South East Asia
Indonesia,2009,Open Defecation Practice (%),46.25,SDG 6,South East Asia
Indonesia,2010,Open Defecation Practice (%),42.77,SDG 6,South East Asia
Indonesia,2011,Open Defecation Practice (%),45.92,SDG 6,South East Asia
Indonesia,2012,Open Defecation Practice (%),44.22,SDG 6,South East Asia
Indonesia,2013,Open Defecation Practice (%),42.85,SDG 6,South East Asia
Indonesia,2014,Open Defecation Practice (%),40.42,SDG 6,South East Asia
Indonesia,2015,Open Defecation Practice (%),41.14,SDG 6,South East Asia
Indonesia,2016,Open Defecation Practice (%),39.42,SDG 6,South East Asia
Indonesia,2017,Open Defecation Practice (%),36.58,SDG 6,South East Asia
Indonesia,2018,Open Defecation Practice (%),38.18,SDG 6,South East Asia
Indonesia,2019,Open Defecation Practice (%),37.22,SDG 6,South East Asia
Indonesia,2020,Open Defecation Practice (%),38.25,SDG 6,South East Asia
Indonesia,2021,Open Defecation Practice (%),32.5,SDG 6,South East Asia
Indonesia,2022,Open Defecation Practice (%),35.41,SDG 6,South East Asia
Indonesia,2023,Open Defecation Practice (%),32.52,SDG 6,South East Asia
Indonesia,2024,Open Defecation Practice (%),33.93,SDG 6,South East Asia
Viet Nam,2000,Prevalence of Undernourishment (%),45.88,SDG 2,South East Asia
Viet Nam,2001,Prevalence of Undernourishment (%),48.76,SDG 2,South East Asia
Viet Nam,2002,Prevalence of Undernourishment (%),45.52,SDG 2,South East Asia
Viet Nam,2003,Prevalence of Undernourishment (%),45.94,SDG 2,South East Asia
Viet Nam,2004,Prevalence of Undernourishment (%),44.55,SDG 2,South East Asia
Viet Nam,2005,Prevalence of Undernourishment (%),44.54,SDG 2,South East Asia
Viet Nam,2006,Prevalence of Undernourishment (%),43.14,SDG 2,South East Asia
Viet Nam,2007,Prevalence of Undernourishment (%),40.3,SDG 2,South East Asia
Viet Nam,2008,Prevalence of Undernourishment (%),42.92,SDG 2,South East Asia
Viet Nam,2009,Prevalence of Undernourishment (%),39.88,SDG 2,South East Asia
Viet Nam,2010,Prevalence of Undernourishment (%),37.49,SDG 2,South East Asia
Viet Nam,2011,Prevalence of Undernourishment (%),38.38,SDG 2,South East Asia
Viet Nam,2012,Prevalence of Undernourishment (%),40.47,SDG 2,South East Asia
Viet Nam,2013,Prevalence of Undernourishment (%),38.7,SDG 2,South East Asia
Viet Nam,2014,Prevalence of Undernourishment (%),36.1,SDG 2,South East Asia
Viet Nam,2015,Prevalence of Undernourishment (%),35.3,SDG 2,South East Asia
Viet Nam,2016,Prevalence of Undernourishment (%),34.54,SDG 2,South East Asia
Viet Nam,2017,Prevalence of Undernourishment (%),37.34,SDG 2,South East Asia
Viet Nam,2018,Prevalence of Undernourishment (%),33.99,SDG 2,South East Asia
Viet Nam,2019,Prevalence of Undernourishment (%),33.27,SDG 2,South East Asia
Viet Nam,2020,Prevalence of Undernourishment (%),33.37,SDG 2,South East Asia
Viet Nam,2021,Prevalence of Undernourishment (%),31.38,SDG 2,South East Asia
Viet Nam,2022,Prevalence of Undernourishment (%),29.83,SDG 2,South East Asia
Viet Nam,2023,Prevalence of Undernourishment (%),29.13,SDG 2,South East Asia
Viet Nam,2024,Prevalence of Undernourishment (%),28.51,SDG 2,South East Asia
Viet Nam,2000,Stunting in Children < 5 Years (%),47.77,SDG 2,South East Asia
Viet Nam,2001,Stunting in Children < 5 Years (%),48.11,SDG 2,South East Asia
Viet Nam,2002,Stunting in Children < 5 Years (%),46.3,SDG 2,South East Asia
Viet Nam,2003,Stunting in Children < 5 Years (%),46.52,SDG 2,South East Asia
Viet Nam,2004,Stunting in Children < 5 Years (%),44.5,SDG 2,South East Asia
Viet Nam,2005,Stunting in Children < 5 Years (%),43.94,SDG 2,South East Asia
Viet Nam,2006,Stunting in Children < 5 Years (%),40.02,SDG 2,South East Asia
Viet Nam,2007,Stunting in Children < 5 Years (%),43.6,SDG 2,South East Asia
Viet Nam,2008,Stunting in Children < 5 Years (%),41.94,SDG 2,South East Asia
Viet Nam,2009,Stunting in Children < 5 Years (%),42.12,SDG 2,South East Asia
Viet Nam,2010,Stunting in Children < 5 Years (%),35.48,SDG 2,South East Asia
Viet Nam,2011,Stunting in Children < 5 Years (%),42.15,SDG 2,South East Asia
Viet Nam,2012,Stunting in Children < 5 Years (%),38.01,SDG 2,South East Asia
Viet Nam,2013,Stunting in Children < 5 Years (%),39.08,SDG 2,South East Asia
Viet Nam,2014,Stunting in Children < 5 Years (%),35.06,SDG 2,South East Asia
Viet Nam,2015,Stunting in Children < 5 Years (%),36.74,SDG 2,South East Asia
Viet Nam,2016,Stunting in Children < 5 Years (%),33.44,SDG 2,South East Asia
Viet Nam,2017,Stunting in Children < 5 Years (%),33.29,SDG 2,South East Asia
Viet Nam,2018,Stunting in Children < 5 Years (%),36.29,SDG 2,South East Asia
Viet Nam,2019,Stunting in Children < 5 Years (%),32.34,SDG 2,South East Asia
Viet Nam,2020,Stunting in Children < 5 Years (%),32.15,SDG 2,South East Asia
Viet Nam,2021,Stunting in Children < 5 Years (%),32.33,SDG 2,South East Asia
Viet Nam,2022,Stunting in Children < 5 Years (%),30.97,SDG 2,South East Asia
Viet Nam,2023,Stunting in Children < 5 Years (%),29.65,SDG 2,South East Asia
Viet Nam,2024,Stunting in Children < 5 Years (%),29.17,SDG 2,South East Asia
Viet Nam,2000,Maternal Mortality Ratio (per 100k births),51.43,SDG 3,South East Asia
Viet Nam,2001,Maternal Mortality Ratio (per 100k births),46.94,SDG 3,South East Asia
Viet Nam,2002,Maternal Mortality Ratio (per 100k births),46.52,SDG 3,South East Asia
Viet Nam,2003,Maternal Mortality Ratio (per 100k births),47.0,SDG 3,South East Asia
Viet Nam,2004,Maternal Mortality Ratio (per 100k births),46.28,SDG 3,South East Asia
Viet Nam,2005,Maternal Mortality Ratio (per 100k births),45.6,SDG 3,South East Asia
Viet Nam,2006,Maternal Mortality Ratio (per 100k births),43.98,SDG 3,South East Asia
Viet Nam,2007,Maternal Mortality Ratio (per 100k births),40.51,SDG 3,South East Asia
Viet Nam,2008,Maternal Mortality Ratio (per 100k births),43.87,SDG 3,South East Asia
Viet Nam,2009,Maternal Mortality Ratio (per 100k births),38.9,SDG 3,South East Asia
Viet Nam,2010,Maternal Mortality Ratio (per 100k births),40.28,SDG 3,South East Asia
Viet Nam,2011,Maternal Mortality Ratio (per 100k births),37.89,SDG 3,South East Asia
Viet Nam,2012,Maternal Mortality Ratio (per 100k births),38.13,SDG 3,South East Asia
Viet Nam,2013,Maternal Mortality Ratio (per 100k births),37.91,SDG 3,South East Asia
Viet Nam,2014,Maternal Mortality Ratio (per 100k births),37.1,SDG 3,South East Asia
Viet Nam,2015,Maternal Mortality Ratio (per 100k births),36.45,SDG 3,South East Asia
Viet Nam,2016,Maternal Mortality Ratio (per 100k births),37.44,SDG 3,South East Asia
Viet Nam,2017,Maternal Mortality Ratio (per 100k births),34.9,SDG 3,South East Asia
Viet Nam,2018,Maternal Mortality Ratio (per 100k births),33.06,SDG 3,South East Asia
Viet Nam,2019,Maternal Mortality Ratio (per 100k births),34.07,SDG 3,South East Asia
Viet Nam,2020,Maternal Mortality Ratio (per 100k births),33.61,SDG 3,South East Asia
Viet Nam,2021,Maternal Mortality Ratio (per 100k births),29.18,SDG 3,South East Asia
Viet Nam,2022,Maternal Mortality Ratio (per 100k births),31.12,SDG 3,South East Asia
Viet Nam,2023,Maternal Mortality Ratio (per 100k births),30.47,SDG 3,South East Asia
Viet Nam,2024,Maternal Mortality Ratio (per 100k births),28.18,SDG 3,South East Asia
Viet Nam,2000,"Under-5 Mortality Rate (per 1,000 live births)",49.89,SDG 3,South East Asia
Viet Nam,2001,"Under-5 Mortality Rate (per 1,000 live births)",46.8,SDG 3,South East Asia
Viet Nam,2002,"Under-5 Mortality Rate (per 1,000 live births)",46.41,SDG 3,South East Asia
Viet Nam,2003,"Under-5 Mortality Rate (per 1,000 live births)",45.16,SDG 3,South East Asia
Viet Nam,2004,"Under-5 Mortality Rate (per 1,000 live births)",44.64,SDG 3,South East Asia
Viet Nam,2005,"Under-5 Mortality Rate (per 1,000 live births)",42.18,SDG 3,South East Asia
Viet Nam,2006,"Under-5 Mortality Rate (per 1,000 live births)",40.86,SDG 3,South East Asia
Viet Nam,2007,"Under-5 Mortality Rate (per 1,000 live births)",44.61,SDG 3,South East Asia
Viet Nam,2008,"Under-5 Mortality Rate (per 1,000 live births)",40.15,SDG 3,South East Asia
Viet Nam,2009,"Under-5 Mortality Rate (per 1,000 live births)",39.13,SDG 3,South East Asia
Viet Nam,2010,"Under-5 Mortality Rate (per 1,000 live births)",36.59,SDG 3,South East Asia
Viet Nam,2011,"Under-5 Mortality Rate (per 1,000 live births)",38.06,SDG 3,South East Asia
Viet Nam,2012,"Under-5 Mortality Rate (per 1,000 live births)",36.24,SDG 3,South East Asia
Viet Nam,2013,"Under-5 Mortality Rate (per 1,000 live births)",39.88,SDG 3,South East Asia
Viet Nam,2014,"Under-5 Mortality Rate (per 1,000 live births)",38.14,SDG 3,South East Asia
Viet Nam,2015,"Under-5 Mortality Rate (per 1,000 live births)",34.79,SDG 3,South East Asia
Viet Nam,2016,"Under-5 Mortality Rate (per 1,000 live births)",38.4,SDG 3,South East Asia
Viet Nam,2017,"Under-5 Mortality Rate (per 1,000 live births)",35.69,SDG 3,South East Asia
Viet Nam,2018,"Under-5 Mortality Rate (per 1,000 live births)",32.93,SDG 3,South East Asia
Viet Nam,2019,"Under-5 Mortality Rate (per 1,000 live births)",28.87,SDG 3,South East Asia
Viet Nam,2020,"Under-5 Mortality Rate (per 1,000 live births)",35.26,SDG 3,South East Asia
Viet Nam,2021,"Under-5 Mortality Rate (per 1,000 live births)",28.94,SDG 3,South East Asia
Viet Nam,2022,"Under-5 Mortality Rate (per 1,000 live births)",27.75,SDG 3,South East Asia
Viet Nam,2023,"Under-5 Mortality Rate (per 1,000 live births)",30.96,SDG 3,South East Asia
Viet Nam,2024,"Under-5 Mortality Rate (per 1,000 live births)",32.28,SDG 3,South East Asia
Viet Nam,2000,Safely Managed Drinking Water (%),59.9,SDG 6,South East Asia
Viet Nam,2001,Safely Managed Drinking Water (%),59.47,SDG 6,South East Asia
Viet Nam,2002,Safely Managed Drinking Water (%),60.31,SDG 6,South East Asia
Viet Nam,2003,Safely Managed Drinking Water (%),61.5,SDG 6,South East Asia
Viet Nam,2004,Safely Managed Drinking Water (%),62.16,SDG 6,South East Asia
Viet Nam,2005,Safely Managed Drinking Water (%),62.24,SDG 6,South East Asia
Viet Nam,2006,Safely Managed Drinking Water (%),62.78,SDG 6,South East Asia
Viet Nam,2007,Safely Managed Drinking Water (%),63.33,SDG 6,South East Asia
Viet Nam,2008,Safely Managed Drinking Water (%),63.09,SDG 6,South East Asia
Viet Nam,2009,Safely Managed Drinking Water (%),64.6,SDG 6,South East Asia
Viet Nam,2010,Safely Managed Drinking Water (%),63.28,SDG 6,South East Asia
Viet Nam,2011,Safely Managed Drinking Water (%),66.47,SDG 6,South East Asia
Viet Nam,2012,Safely Managed Drinking Water (%),65.94,SDG 6,South East Asia
Viet Nam,2013,Safely Managed Drinking Water (%),66.57,SDG 6,South East Asia
Viet Nam,2014,Safely Managed Drinking Water (%),69.29,SDG 6,South East Asia
Viet Nam,2015,Safely Managed Drinking Water (%),71.91,SDG 6,South East Asia
Viet Nam,2016,Safely Managed Drinking Water (%),72.0,SDG 6,South East Asia
Viet Nam,2017,Safely Managed Drinking Water (%),69.07,SDG 6,South East Asia
Viet Nam,2018,Safely Managed Drinking Water (%),70.74,SDG 6,South East Asia
Viet Nam,2019,Safely Managed Drinking Water (%),74.43,SDG 6,South East Asia
Viet Nam,2020,Safely Managed Drinking Water (%),72.35,SDG 6,South East Asia
Viet Nam,2021,Safely Managed Drinking Water (%),74.28,SDG 6,South East Asia
Viet Nam,2022,Safely Managed Drinking Water (%),76.25,SDG 6,South East Asia
Viet Nam,2023,Safely Managed Drinking Water (%),74.77,SDG 6,South East Asia
Viet Nam,2024,Safely Managed Drinking Water (%),77.18,SDG 6,South East Asia
Viet Nam,2000,Open Defecation Practice (%),45.82,SDG 6,South East Asia
Viet Nam,2001,Open Defecation Practice (%),46.12,SDG 6,South East Asia
Viet Nam,2002,Open Defecation Practice (%),46.7,SDG 6,South East Asia
Viet Nam,2003,Open Defecation Practice (%),43.03,SDG 6,South East Asia
Viet Nam,2004,Open Defecation Practice (%),45.28,SDG 6,South East Asia
Viet Nam,2005,Open Defecation Practice (%),43.79,SDG 6,South East Asia
Viet Nam,2006,Open Defecation Practice (%),43.85,SDG 6,South East Asia
Viet Nam,2007,Open Defecation Practice (%),42.56,SDG 6,South East Asia
Viet Nam,2008,Open Defecation Practice (%),43.47,SDG 6,South East Asia
Viet Nam,2009,Open Defecation Practice (%),40.81,SDG 6,South East Asia
Viet Nam,2010,Open Defecation Practice (%),39.18,SDG 6,South East Asia
Viet Nam,2011,Open Defecation Practice (%),39.21,SDG 6,South East Asia
Viet Nam,2012,Open Defecation Practice (%),39.04,SDG 6,South East Asia
Viet Nam,2013,Open Defecation Practice (%),37.49,SDG 6,South East Asia
Viet Nam,2014,Open Defecation Practice (%),36.68,SDG 6,South East Asia
Viet Nam,2015,Open Defecation Practice (%),34.77,SDG 6,South East Asia
Viet Nam,2016,Open Defecation Practice (%),34.03,SDG 6,South East Asia
Viet Nam,2017,Open Defecation Practice (%),32.12,SDG 6,South East Asia
Viet Nam,2018,Open Defecation Practice (%),36.05,SDG 6,South East Asia
Viet Nam,2019,Open Defecation Practice (%),30.76,SDG 6,South East Asia
Viet Nam,2020,Open Defecation Practice (%),30.78,SDG 6,South East Asia
Viet Nam,2021,Open Defecation Practice (%),29.94,SDG 6,South East Asia
Viet Nam,2022,Open Defecation Practice (%),31.56,SDG 6,South East Asia
Viet Nam,2023,Open Defecation Practice (%),28.98,SDG 6,South East Asia
Viet Nam,2024,Open Defecation Practice (%),30.49,SDG 6,South East Asia
Thailand,2000,Prevalence of Undernourishment (%),53.71,SDG 2,South East Asia
Thailand,2001,Prevalence of Undernourishment (%),51.38,SDG 2,South East Asia
Thailand,2002,Prevalence of Undernourishment (%),55.09,SDG 2,South East Asia
Thailand,2003,Prevalence of Undernourishment (%),49.09,SDG 2,South East Asia
Thailand,2004,Prevalence of Undernourishment (%),50.94,SDG 2,South East Asia
Thailand,2005,Prevalence of Undernourishment (%),48.25,SDG 2,South East Asia
Thailand,2006,Prevalence of Undernourishment (%),48.02,SDG 2,South East Asia
Thailand,2007,Prevalence of Undernourishment (%),48.43,SDG 2,South East Asia
Thailand,2008,Prevalence of Undernourishment (%),48.79,SDG 2,South East Asia
Thailand,2009,Prevalence of Undernourishment (%),48.59,SDG 2,South East Asia
Thailand,2010,Prevalence of Undernourishment (%),43.05,SDG 2,South East Asia
Thailand,2011,Prevalence of Undernourishment (%),44.95,SDG 2,South East Asia
Thailand,2012,Prevalence of Undernourishment (%),45.94,SDG 2,South East Asia
Thailand,2013,Prevalence of Undernourishment (%),40.42,SDG 2,South East Asia
Thailand,2014,Prevalence of Undernourishment (%),42.62,SDG 2,South East Asia
Thailand,2015,Prevalence of Undernourishment (%),41.35,SDG 2,South East Asia
Thailand,2016,Prevalence of Undernourishment (%),41.17,SDG 2,South East Asia
Thailand,2017,Prevalence of Undernourishment (%),38.59,SDG 2,South East Asia
Thailand,2018,Prevalence of Undernourishment (%),36.8,SDG 2,South East Asia
Thailand,2019,Prevalence of Undernourishment (%),35.28,SDG 2,South East Asia
Thailand,2020,Prevalence of Undernourishment (%),38.82,SDG 2,South East Asia
Thailand,2021,Prevalence of Undernourishment (%),38.21,SDG 2,South East Asia
Thailand,2022,Prevalence of Undernourishment (%),36.21,SDG 2,South East Asia
Thailand,2023,Prevalence of Undernourishment (%),34.15,SDG 2,South East Asia
Thailand,2024,Prevalence of Undernourishment (%),31.72,SDG 2,South East Asia
Thailand,2000,Stunting in Children < 5 Years (%),54.2,SDG 2,South East Asia
Thailand,2001,Stunting in Children < 5 Years (%),50.9,SDG 2,South East Asia
Thailand,2002,Stunting in Children < 5 Years (%),50.68,SDG 2,South East Asia
Thailand,2003,Stunting in Children < 5 Years (%),50.07,SDG 2,South East Asia
Thailand,2004,Stunting in Children < 5 Years (%),49.85,SDG 2,South East Asia
Thailand,2005,Stunting in Children < 5 Years (%),48.21,SDG 2,South East Asia
Thailand,2006,Stunting in Children < 5 Years (%),48.6,SDG 2,South East Asia
Thailand,2007,Stunting in Children < 5 Years (%),46.82,SDG 2,South East Asia
Thailand,2008,Stunting in Children < 5 Years (%),48.0,SDG 2,South East Asia
Thailand,2009,Stunting in Children < 5 Years (%),47.7,SDG 2,South East Asia
Thailand,2010,Stunting in Children < 5 Years (%),45.51,SDG 2,South East Asia
Thailand,2011,Stunting in Children < 5 Years (%),45.24,SDG 2,South East Asia
Thailand,2012,Stunting in Children < 5 Years (%),46.93,SDG 2,South East Asia
Thailand,2013,Stunting in Children < 5 Years (%),41.19,SDG 2,South East Asia
Thailand,2014,Stunting in Children < 5 Years (%),40.3,SDG 2,South East Asia
Thailand,2015,Stunting in Children < 5 Years (%),42.39,SDG 2,South East Asia
Thailand,2016,Stunting in Children < 5 Years (%),43.47,SDG 2,South East Asia
Thailand,2017,Stunting in Children < 5 Years (%),39.36,SDG 2,South East Asia
Thailand,2018,Stunting in Children < 5 Years (%),41.54,SDG 2,South East Asia
Thailand,2019,Stunting in Children < 5 Years (%),38.3,SDG 2,South East Asia
Thailand,2020,Stunting in Children < 5 Years (%),36.33,SDG 2,South East Asia
Thailand,2021,Stunting in Children < 5 Years (%),35.06,SDG 2,South East Asia
Thailand,2022,Stunting in Children < 5 Years (%),36.7,SDG 2,South East Asia
Thailand,2023,Stunting in Children < 5 Years (%),33.58,SDG 2,South East Asia
Thailand,2024,Stunting in Children < 5 Years (%),34.27,SDG 2,South East Asia
Thailand,2000,Maternal Mortality Ratio (per 100k births),55.73,SDG 3,South East Asia
Thailand,2001,Maternal Mortality Ratio (per 100k births),52.09,SDG 3,South East Asia
Thailand,2002,Maternal Mortality Ratio (per 100k births),53.72,SDG 3,South East Asia
Thailand,2003,Maternal Mortality Ratio (per 100k births),49.13,SDG 3,South East Asia
Thailand,2004,Maternal Mortality Ratio (per 100k births),49.35,SDG 3,South East Asia
Thailand,2005,Maternal Mortality Ratio (per 100k births),47.24,SDG 3,South East Asia
Thailand,2006,Maternal Mortality Ratio (per 100k births),48.66,SDG 3,South East Asia
Thailand,2007,Maternal Mortality Ratio (per 100k births),48.92,SDG 3,South East Asia
Thailand,2008,Maternal Mortality Ratio (per 100k births),47.06,SDG 3,South East Asia
Thailand,2009,Maternal Mortality Ratio (per 100k births),47.99,SDG 3,South East Asia
Thailand,2010,Maternal Mortality Ratio (per 100k births),44.23,SDG 3,South East Asia
Thailand,2011,Maternal Mortality Ratio (per 100k births),44.89,SDG 3,South East Asia
Thailand,2012,Maternal Mortality Ratio (per 100k births),42.96,SDG 3,South East Asia
Thailand,2013,Maternal Mortality Ratio (per 100k births),43.49,SDG 3,South East Asia
Thailand,2014,Maternal Mortality Ratio (per 100k births),42.91,SDG 3,South East Asia
Thailand,2015,Maternal Mortality Ratio (per 100k births),42.22,SDG 3,South East Asia
Thailand,2016,Maternal Mortality Ratio (per 100k births),38.95,SDG 3,South East Asia
Thailand,2017,Maternal Mortality Ratio (per 100k births),38.42,SDG 3,South East Asia
Thailand,2018,Maternal Mortality Ratio (per 100k births),37.89,SDG 3,South East Asia
Thailand,2019,Maternal Mortality Ratio (per 100k births),37.79,SDG 3,South East Asia
Thailand,2020,Maternal Mortality Ratio (per 100k births),37.48,SDG 3,South East Asia
Thailand,2021,Maternal Mortality Ratio (per 100k births),37.61,SDG 3,South East Asia
Thailand,2022,Maternal Mortality Ratio (per 100k births),34.48,SDG 3,South East Asia
Thailand,2023,Maternal Mortality Ratio (per 100k births),32.55,SDG 3,South East Asia
Thailand,2024,Maternal Mortality Ratio (per 100k births),37.38,SDG 3,South East Asia
Thailand,2000,"Under-5 Mortality Rate (per 1,000 live births)",51.65,SDG 3,South East Asia
Thailand,2001,"Under-5 Mortality Rate (per 1,000 live births)",53.81,SDG 3,South East Asia
Thailand,2002,"Under-5 Mortality Rate (per 1,000 live births)",51.8,SDG 3,South East Asia
Thailand,2003,"Under-5 Mortality Rate (per 1,000 live births)",51.33,SDG 3,South East Asia
Thailand,2004,"Under-5 Mortality Rate (per 1,000 live births)",50.15,SDG 3,South East Asia
Thailand,2005,"Under-5 Mortality Rate (per 1,000 live births)",48.77,SDG 3,South East Asia
Thailand,2006,"Under-5 Mortality Rate (per 1,000 live births)",49.25,SDG 3,South East Asia
Thailand,2007,"Under-5 Mortality Rate (per 1,000 live births)",47.09,SDG 3,South East Asia
Thailand,2008,"Under-5 Mortality Rate (per 1,000 live births)",48.7,SDG 3,South East Asia
Thailand,2009,"Under-5 Mortality Rate (per 1,000 live births)",47.0,SDG 3,South East Asia
Thailand,2010,"Under-5 Mortality Rate (per 1,000 live births)",46.25,SDG 3,South East Asia
Thailand,2011,"Under-5 Mortality Rate (per 1,000 live births)",43.79,SDG 3,South East Asia
Thailand,2012,"Under-5 Mortality Rate (per 1,000 live births)",43.4,SDG 3,South East Asia
Thailand,2013,"Under-5 Mortality Rate (per 1,000 live births)",41.17,SDG 3,South East Asia
Thailand,2014,"Under-5 Mortality Rate (per 1,000 live births)",41.62,SDG 3,South East Asia
Thailand,2015,"Under-5 Mortality Rate (per 1,000 live births)",39.8,SDG 3,South East Asia
Thailand,2016,"Under-5 Mortality Rate (per 1,000 live births)",42.52,SDG 3,South East Asia
Thailand,2017,"Under-5 Mortality Rate (per 1,000 live births)",39.83,SDG 3,South East Asia
Thailand,2018,"Under-5 Mortality Rate (per 1,000 live births)",39.21,SDG 3,South East Asia
Thailand,2019,"Under-5 Mortality Rate (per 1,000 live births)",37.81,SDG 3,South East Asia
Thailand,2020,"Under-5 Mortality Rate (per 1,000 live births)",37.65,SDG 3,South East Asia
Thailand,2021,"Under-5 Mortality Rate (per 1,000 live births)",40.25,SDG 3,South East Asia
Thailand,2022,"Under-5 Mortality Rate (per 1,000 live births)",35.3,SDG 3,South East Asia
Thailand,2023,"Under-5 Mortality Rate (per 1,000 live births)",33.98,SDG 3,South East Asia
Thailand,2024,"Under-5 Mortality Rate (per 1,000 live births)",34.95,SDG 3,South East Asia
Thailand,2000,Safely Managed Drinking Water (%),59.56,SDG 6,South East Asia
Thailand,2001,Safely Managed Drinking Water (%),64.25,SDG 6,South East Asia
Thailand,2002,Safely Managed Drinking Water (%),64.39,SDG 6,South East Asia
Thailand,2003,Safely Managed Drinking Water (%),64.26,SDG 6,South East Asia
Thailand,2004,Safely Managed Drinking Water (%),67.31,SDG 6,South East Asia
Thailand,2005,Safely Managed Drinking Water (%),67.43,SDG 6,South East Asia
Thailand,2006,Safely Managed Drinking Water (%),65.45,SDG 6,South East Asia
Thailand,2007,Safely Managed Drinking Water (%),67.98,SDG 6,South East Asia
Thailand,2008,Safely Managed Drinking Water (%),65.42,SDG 6,South East Asia
Thailand,2009,Safely Managed Drinking Water (%),70.99,SDG 6,South East Asia
Thailand,2010,Safely Managed Drinking Water (%),71.78,SDG 6,South East Asia
Thailand,2011,Safely Managed Drinking Water (%),70.96,SDG 6,South East Asia
Thailand,2012,Safely Managed Drinking Water (%),73.76,SDG 6,South East Asia
Thailand,2013,Safely Managed Drinking Water (%),71.83,SDG 6,South East Asia
Thailand,2014,Safely Managed Drinking Water (%),73.1,SDG 6,South East Asia
Thailand,2015,Safely Managed Drinking Water (%),75.98,SDG 6,South East Asia
Thailand,2016,Safely Managed Drinking Water (%),75.12,SDG 6,South East Asia
Thailand,2017,Safely Managed Drinking Water (%),76.86,SDG 6,South East Asia
Thailand,2018,Safely Managed Drinking Water (%),76.91,SDG 6,South East Asia
Thailand,2019,Safely Managed Drinking Water (%),77.93,SDG 6,South East Asia
Thailand,2020,Safely Managed Drinking Water (%),78.8,SDG 6,South East Asia
Thailand,2021,Safely Managed Drinking Water (%),79.09,SDG 6,South East Asia
Thailand,2022,Safely Managed Drinking Water (%),81.4,SDG 6,South East Asia
Thailand,2023,Safely Managed Drinking Water (%),80.81,SDG 6,South East Asia
Thailand,2024,Safely Managed Drinking Water (%),82.57,SDG 6,South East Asia
Thailand,2000,Open Defecation Practice (%),52.26,SDG 6,South East Asia
Thailand,2001,Open Defecation Practice (%),50.25,SDG 6,South East Asia
Thailand,2002,Open Defecation Practice (%),53.12,SDG 6,South East Asia
Thailand,2003,Open Defecation Practice (%),51.7,SDG 6,South East Asia
Thailand,2004,Open Defecation Practice (%),53.58,SDG 6,South East Asia
Thailand,2005,Open Defecation Practice (%),47.79,SDG 6,South East Asia
Thailand,2006,Open Defecation Practice (%),48.24,SDG 6,South East Asia
Thailand,2007,Open Defecation Practice (%),47.56,SDG 6,South East Asia
Thailand,2008,Open Defecation Practice (%),48.44,SDG 6,South East Asia
Thailand,2009,Open Defecation Practice (%),45.39,SDG 6,South East Asia
Thailand,2010,Open Defecation Practice (%),43.59,SDG 6,South East Asia
Thailand,2011,Open Defecation Practice (%),46.36,SDG 6,South East Asia
Thailand,2012,Open Defecation Practice (%),43.28,SDG 6,South East Asia
Thailand,2013,Open Defecation Practice (%),44.27,SDG 6,South East Asia
Thailand,2014,Open Defecation Practice (%),43.29,SDG 6,South East Asia
Thailand,2015,Open Defecation Practice (%),41.31,SDG 6,South East Asia
Thailand,2016,Open Defecation Practice (%),40.29,SDG 6,South East Asia
Thailand,2017,Open Defecation Practice (%),39.16,SDG 6,South East Asia
Thailand,2018,Open Defecation Practice (%),38.93,SDG 6,South East Asia
Thailand,2019,Open Defecation Practice (%),39.45,SDG 6,South East Asia
Thailand,2020,Open Defecation Practice (%),36.16,SDG 6,South East Asia
Thailand,2021,Open Defecation Practice (%),36.71,SDG 6,South East Asia
Thailand,2022,Open Defecation Practice (%),34.07,SDG 6,South East Asia
Thailand,2023,Open Defecation Practice (%),33.46,SDG 6,South East Asia
Thailand,2024,Open Defecation Practice (%),34.1,SDG 6,South East Asia
Myanmar,2000,Prevalence of Undernourishment (%),52.75,SDG 2,South East Asia
Myanmar,2001,Prevalence of Undernourishment (%),49.92,SDG 2,South East Asia
Myanmar,2002,Prevalence of Undernourishment (%),49.32,SDG 2,South East Asia
Myanmar,2003,Prevalence of Undernourishment (%),47.16,SDG 2,South East Asia
Myanmar,2004,Prevalence of Undernourishment (%),47.09,SDG 2,South East Asia
Myanmar,2005,Prevalence of Undernourishment (%),45.63,SDG 2,South East Asia
Myanmar,2006,Prevalence of Undernourishment (%),45.9,SDG 2,South East Asia
Myanmar,2007,Prevalence of Undernourishment (%),47.93,SDG 2,South East Asia
Myanmar,2008,Prevalence of Undernourishment (%),42.5,SDG 2,South East Asia
Myanmar,2009,Prevalence of Undernourishment (%),41.34,SDG 2,South East Asia
Myanmar,2010,Prevalence of Undernourishment (%),45.17,SDG 2,South East Asia
Myanmar,2011,Prevalence of Undernourishment (%),41.85,SDG 2,South East Asia
Myanmar,2012,Prevalence of Undernourishment (%),40.36,SDG 2,South East Asia
